URL,Repo Name,Date,CVE ID,CVE Severity,Name,Component Type,Ownership,Num of Contributor,Num of Minor 5%,Per of Minor 5%,Avg of Minor Contri 5%,Num of Minor 10%,Per of Minor 10%,Avg of Minor Contri 10%,Num of Minor 20%,Per of Minor 20%,Avg of Minor Contri 20%,Num of Minor 50%,Per of Minor 50%,Avg of Minor Contri 50%,Days Difference,Release Info,Time Stage,Oss Stage,Age,Release Info Aged,Time Stage Aged,Oss Stage Aged,License Info,License Type,Total Added,Total Deleted,File Size
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/concatenation.cc,file,0.23076923076923078,7,0,0.0,0,3,0.42857142857142855,0.07692307692307693,5,0.7142857142857143,0.10769230769230771,7,1.0,0.14285714285714285,1778,"[2, 24, 62, 18, 4]",t5,SI,262,"[0, 3, 8, 5, 0]",t3,SI,Apache,permissive,404,137,267
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/conv.cc,file,0.25,12,6,0.5,0.041666666666666664,9,0.75,0.05555555555555555,11,0.9166666666666666,0.06818181818181816,12,1.0,0.08333333333333331,1778,"[2, 24, 62, 18, 4]",t5,SI,665,"[1, 5, 23, 10, 3]",t4,SI,Apache,permissive,611,278,334
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/depthwise_conv.cc,file,0.30434782608695654,10,4,0.4,0.043478260869565216,7,0.7,0.06211180124223602,9,0.9,0.07729468599033815,10,1.0,0.09999999999999999,1778,"[2, 24, 62, 18, 4]",t5,SI,658,"[1, 5, 23, 10, 3]",t4,SI,Apache,permissive,538,211,327
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/dequantize.cc,file,0.20833333333333334,9,2,0.2222222222222222,0.041666666666666664,4,0.4444444444444444,0.06249999999999999,8,0.8888888888888888,0.09895833333333333,9,1.0,0.1111111111111111,1778,"[2, 24, 62, 18, 4]",t5,SI,323,"[0, 3, 11, 5, 0]",t4,SI,Apache,permissive,365,201,164
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/elementwise.cc,file,0.1875,12,0,0.0,0,9,0.75,0.0625,12,1.0,0.08333333333333333,12,1.0,0.08333333333333333,1778,"[2, 24, 62, 18, 4]",t5,SI,424,"[1, 4, 18, 5, 0]",t4,SI,Apache,permissive,411,198,212
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/fully_connected.cc,file,0.28,11,5,0.45454545454545453,0.04,7,0.6363636363636364,0.05142857142857142,10,0.9090909090909091,0.07200000000000002,11,1.0,0.09090909090909091,1778,"[2, 24, 62, 18, 4]",t5,SI,657,"[1, 5, 23, 10, 3]",t4,SI,Apache,permissive,422,166,256
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/hard_swish.cc,file,0.5,3,0,0.0,0,0,0.0,0,0,0.0,0,3,1.0,0.3333333333333333,1778,"[2, 24, 62, 18, 4]",t5,SI,22,"[0, 0, 0, 0, 0]",t2,II,Apache,permissive,30,25,140
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/l2norm.cc,file,0.3888888888888889,10,0,0.0,0,7,0.7,0.055555555555555566,9,0.9,0.06790123456790126,10,1.0,0.10000000000000002,1778,"[2, 24, 62, 18, 4]",t5,SI,1008,"[1, 13, 42, 13, 3]",t4,SI,Apache,permissive,288,133,155
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/logistic.cc,file,0.2608695652173913,13,8,0.6153846153846154,0.043478260869565216,11,0.8461538461538461,0.05533596837944663,12,0.9230769230769231,0.06159420289855072,13,1.0,0.0769230769230769,1778,"[2, 24, 62, 18, 4]",t5,SI,825,"[1, 9, 32, 11, 3]",t4,SI,Apache,permissive,291,131,148
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/mul.cc,file,0.16666666666666666,11,0,0.0,0,7,0.6363636363636364,0.055555555555555566,11,1.0,0.09090909090909091,11,1.0,0.09090909090909091,1778,"[2, 24, 62, 18, 4]",t5,SI,261,"[0, 3, 8, 5, 0]",t3,SI,Apache,permissive,364,131,233
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/pad.cc,file,0.3125,12,5,0.4166666666666667,0.03125,10,0.8333333333333334,0.05625,11,0.9166666666666666,0.0625,12,1.0,0.08333333333333333,1778,"[2, 24, 62, 18, 4]",t5,SI,975,"[1, 13, 40, 13, 3]",t4,SI,Apache,permissive,772,521,251
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/pooling.cc,file,0.17647058823529413,10,0,0.0,0,5,0.5,0.058823529411764705,10,1.0,0.1,10,1.0,0.1,1778,"[2, 24, 62, 18, 4]",t5,SI,461,"[1, 5, 18, 7, 0]",t4,SI,Apache,permissive,444,177,267
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/prelu.cc,file,0.26666666666666666,8,0,0.0,0,4,0.5,0.06666666666666667,7,0.875,0.10476190476190476,8,1.0,0.125,1778,"[2, 24, 62, 18, 4]",t5,SI,371,"[1, 4, 15, 5, 0]",t4,SI,Apache,permissive,250,84,166
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/quantize.cc,file,0.16666666666666666,11,4,0.36363636363636365,0.041666666666666664,6,0.5454545454545454,0.05555555555555556,11,1.0,0.09090909090909091,11,1.0,0.09090909090909091,1778,"[2, 24, 62, 18, 4]",t5,SI,358,"[1, 4, 13, 5, 0]",t4,SI,Apache,permissive,400,209,194
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/reduce.cc,file,0.7,5,2,0.4,0.05,4,0.8,0.075,4,0.8,0.075,4,0.8,0.075,1778,"[2, 24, 62, 18, 4]",t5,SI,215,"[0, 2, 8, 3, 0]",t3,SI,Apache,permissive,649,290,344
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/reshape.cc,file,0.36363636363636365,8,0,0.0,0,7,0.875,0.09090909090909093,7,0.875,0.09090909090909093,8,1.0,0.125,1778,"[2, 24, 62, 18, 4]",t5,SI,357,"[1, 4, 13, 5, 0]",t4,SI,Apache,permissive,143,27,116
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/round.cc,file,0.3125,11,0,0.0,0,9,0.8181818181818182,0.0625,10,0.9090909090909091,0.06875,11,1.0,0.09090909090909091,1778,"[2, 24, 62, 18, 4]",t5,SI,825,"[1, 9, 32, 11, 3]",t4,SI,Apache,permissive,126,52,74
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/softmax.cc,file,0.1935483870967742,11,3,0.2727272727272727,0.03225806451612903,7,0.6363636363636364,0.05529953917050691,11,1.0,0.09090909090909088,11,1.0,0.09090909090909088,1778,"[2, 24, 62, 18, 4]",t5,SI,692,"[1, 6, 23, 10, 3]",t4,SI,Apache,permissive,692,464,228
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/split.cc,file,0.2727272727272727,8,0,0.0,0,6,0.75,0.09090909090909093,7,0.875,0.1038961038961039,8,1.0,0.125,1778,"[2, 24, 62, 18, 4]",t5,SI,348,"[0, 4, 12, 5, 0]",t4,SI,Apache,permissive,170,36,134
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/sub.cc,file,0.2727272727272727,6,0,0.0,0,3,0.5,0.0909090909090909,4,0.6666666666666666,0.11363636363636365,6,1.0,0.16666666666666666,1778,"[2, 24, 62, 18, 4]",t5,SI,192,"[0, 2, 8, 3, 0]",t3,SI,Apache,permissive,622,374,253
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/svdf.cc,file,0.24324324324324326,11,4,0.36363636363636365,0.02702702702702703,6,0.5454545454545454,0.036036036036036036,10,0.9090909090909091,0.07567567567567568,11,1.0,0.09090909090909091,1778,"[2, 24, 62, 18, 4]",t5,SI,344,"[0, 4, 11, 5, 0]",t4,SI,Apache,permissive,1372,824,548
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/tanh.cc,file,0.2608695652173913,12,6,0.5,0.043478260869565216,10,0.8333333333333334,0.0608695652173913,11,0.9166666666666666,0.06719367588932806,12,1.0,0.08333333333333333,1778,"[2, 24, 62, 18, 4]",t5,SI,818,"[1, 9, 32, 11, 3]",t4,SI,Apache,permissive,352,186,154
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/activations.cc,file,0.24742268041237114,26,20,0.7692307692307693,0.017010309278350517,24,0.9230769230769231,0.02663230240549828,25,0.9615384615384616,0.030103092783505155,26,1.0,0.038461538461538464,1778,"[2, 24, 62, 18, 4]",t5,SI,964,"[1, 12, 40, 13, 3]",t4,SI,Apache,permissive,3236,1643,1509
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/add.cc,file,0.38461538461538464,14,9,0.6428571428571429,0.025641025641025637,11,0.7857142857142857,0.030303030303030307,13,0.9285714285714286,0.04733727810650889,14,1.0,0.07142857142857144,1778,"[2, 24, 62, 18, 4]",t5,SI,1022,"[1, 13, 42, 14, 3]",t4,SI,Apache,permissive,950,564,419
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/add_n.cc,file,0.25,4,0,0.0,0,0,0.0,0,0,0.0,0,4,1.0,0.25,1778,"[2, 24, 62, 18, 4]",t5,SI,497,"[1, 5, 20, 7, 2]",t4,SI,Apache,permissive,92,2,90
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/arg_min_max.cc,file,0.5333333333333333,8,0,0.0,0,7,0.875,0.06666666666666667,7,0.875,0.06666666666666667,7,0.875,0.06666666666666667,1778,"[2, 24, 62, 18, 4]",t5,SI,797,"[1, 8, 31, 11, 3]",t4,SI,Apache,permissive,326,57,269
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/assign_variable.cc,file,0.3333333333333333,5,0,0.0,0,0,0.0,0,4,0.8,0.16666666666666666,5,1.0,0.19999999999999998,1778,"[2, 24, 62, 18, 4]",t5,SI,326,"[0, 3, 11, 5, 0]",t4,SI,Apache,permissive,125,47,78
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/audio_spectrogram.cc,file,0.35714285714285715,9,0,0.0,0,7,0.7777777777777778,0.07142857142857141,8,0.8888888888888888,0.08035714285714285,9,1.0,0.11111111111111109,1778,"[2, 24, 62, 18, 4]",t5,SI,830,"[1, 9, 33, 11, 3]",t4,SI,Apache,permissive,358,189,169
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/basic_rnn.cc,file,0.56,10,7,0.7,0.04,9,0.9,0.048888888888888885,9,0.9,0.048888888888888885,9,0.9,0.048888888888888885,1778,"[2, 24, 62, 18, 4]",t5,SI,949,"[1, 12, 39, 13, 3]",t4,SI,Apache,permissive,607,297,308
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/batch_matmul.cc,file,0.5454545454545454,6,0,0.0,0,5,0.8333333333333334,0.09090909090909091,5,0.8333333333333334,0.09090909090909091,5,0.8333333333333334,0.09090909090909091,1778,"[2, 24, 62, 18, 4]",t5,SI,159,"[0, 2, 4, 3, 0]",t3,SI,Apache,permissive,836,142,694
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/bidirectional_sequence_lstm.cc,file,0.5,14,11,0.7857142857142857,0.028925619834710738,12,0.8571428571428571,0.03219696969696969,13,0.9285714285714286,0.03846153846153846,14,1.0,0.07142857142857141,1778,"[2, 24, 62, 18, 4]",t5,SI,923,"[1, 11, 38, 13, 3]",t4,SI,Apache,permissive,2699,1459,1240
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/bidirectional_sequence_rnn.cc,file,0.5333333333333333,11,6,0.5454545454545454,0.03333333333333333,10,0.9090909090909091,0.04666666666666666,10,0.9090909090909091,0.04666666666666666,10,0.9090909090909091,0.04666666666666666,1778,"[2, 24, 62, 18, 4]",t5,SI,871,"[1, 9, 34, 12, 3]",t4,SI,Apache,permissive,1457,669,788
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/cast.cc,file,0.3333333333333333,7,0,0.0,0,4,0.5714285714285714,0.08333333333333333,6,0.8571428571428571,0.1111111111111111,7,1.0,0.14285714285714285,1778,"[2, 24, 62, 18, 4]",t5,SI,839,"[1, 9, 34, 11, 3]",t4,SI,Apache,permissive,189,30,136
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/ceil.cc,file,0.2727272727272727,8,0,0.0,0,6,0.75,0.09090909090909093,7,0.875,0.10389610389610392,8,1.0,0.125,1778,"[2, 24, 62, 18, 4]",t5,SI,788,"[1, 8, 30, 11, 3]",t4,SI,Apache,permissive,81,17,64
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/comparisons.cc,file,0.47619047619047616,10,7,0.7,0.047619047619047616,9,0.9,0.05820105820105819,9,0.9,0.05820105820105819,10,1.0,0.1,1778,"[2, 24, 62, 18, 4]",t5,SI,794,"[1, 8, 31, 11, 3]",t4,SI,Apache,permissive,919,498,421
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/concatenation.cc,file,0.21739130434782608,13,8,0.6153846153846154,0.043478260869565216,11,0.8461538461538461,0.05533596837944663,12,0.9230769230769231,0.06521739130434782,13,1.0,0.07692307692307691,1778,"[2, 24, 62, 18, 4]",t5,SI,949,"[1, 12, 39, 13, 3]",t4,SI,Apache,permissive,430,222,208
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/conv.cc,file,0.2826086956521739,27,22,0.8148148148148148,0.01828063241106719,25,0.9259259259259259,0.024347826086956525,26,0.9629629629629629,0.02759197324414716,27,1.0,0.037037037037037056,1778,"[2, 24, 62, 18, 4]",t5,SI,1033,"[1, 13, 42, 14, 3]",t4,SI,Apache,permissive,2080,1012,1088
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/depth_to_space.cc,file,0.2727272727272727,8,0,0.0,0,6,0.75,0.09090909090909093,7,0.875,0.10389610389610392,8,1.0,0.125,1778,"[2, 24, 62, 18, 4]",t5,SI,949,"[1, 12, 39, 13, 3]",t4,SI,Apache,permissive,219,55,164
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/depthwise_conv.cc,file,0.225,19,15,0.7894736842105263,0.035,18,0.9473684210526315,0.04305555555555556,18,0.9473684210526315,0.04305555555555556,19,1.0,0.05263157894736843,1778,"[2, 24, 62, 18, 4]",t5,SI,949,"[1, 12, 39, 13, 3]",t4,SI,Apache,permissive,912,301,619
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/detection_postprocess.cc,file,0.38095238095238093,9,6,0.6666666666666666,0.047619047619047616,7,0.7777777777777778,0.05442176870748299,7,0.7777777777777778,0.05442176870748299,9,1.0,0.11111111111111113,1778,"[2, 24, 62, 18, 4]",t5,SI,730,"[1, 7, 27, 10, 3]",t4,SI,Apache,permissive,857,101,756
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/div.cc,file,0.4,12,10,0.8333333333333334,0.049999999999999996,11,0.9166666666666666,0.05454545454545454,11,0.9166666666666666,0.05454545454545454,12,1.0,0.08333333333333336,1778,"[2, 24, 62, 18, 4]",t5,SI,949,"[1, 12, 39, 13, 3]",t4,SI,Apache,permissive,505,180,254
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/elementwise.cc,file,0.5789473684210527,8,0,0.0,0,6,0.75,0.05263157894736842,7,0.875,0.06015037593984962,7,0.875,0.06015037593984962,1778,"[2, 24, 62, 18, 4]",t5,SI,831,"[1, 9, 33, 11, 3]",t4,SI,Apache,permissive,438,149,276
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/embedding_lookup.cc,file,0.3333333333333333,9,0,0.0,0,6,0.6666666666666666,0.06666666666666667,8,0.8888888888888888,0.08333333333333333,9,1.0,0.1111111111111111,1778,"[2, 24, 62, 18, 4]",t5,SI,948,"[1, 12, 39, 13, 3]",t4,SI,Apache,permissive,214,53,161
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/embedding_lookup_sparse.cc,file,0.4,7,0,0.0,0,6,0.8571428571428571,0.09999999999999999,6,0.8571428571428571,0.09999999999999999,7,1.0,0.14285714285714285,1778,"[2, 24, 62, 18, 4]",t5,SI,949,"[1, 12, 39, 13, 3]",t4,SI,Apache,permissive,284,28,256
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/expand_dims.cc,file,0.2857142857142857,6,0,0.0,0,0,0.0,0,5,0.8333333333333334,0.14285714285714285,6,1.0,0.16666666666666663,1778,"[2, 24, 62, 18, 4]",t5,SI,745,"[1, 7, 29, 10, 3]",t4,SI,Apache,permissive,131,16,117
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/fill.cc,file,0.16666666666666666,6,0,0.0,0,0,0.0,0,6,1.0,0.16666666666666666,6,1.0,0.16666666666666666,1778,"[2, 24, 62, 18, 4]",t5,SI,560,"[1, 5, 20, 9, 2]",t4,SI,Apache,permissive,309,4,164
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/floor.cc,file,0.4,7,0,0.0,0,6,0.8571428571428571,0.09999999999999999,6,0.8571428571428571,0.09999999999999999,7,1.0,0.14285714285714285,1778,"[2, 24, 62, 18, 4]",t5,SI,781,"[1, 8, 30, 11, 3]",t4,SI,Apache,permissive,96,15,81
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/floor_div.cc,file,0.4,11,8,0.7272727272727273,0.049999999999999996,10,0.9090909090909091,0.06,10,0.9090909090909091,0.06,11,1.0,0.09090909090909093,1778,"[2, 24, 62, 18, 4]",t5,SI,949,"[1, 12, 39, 13, 3]",t4,SI,Apache,permissive,498,264,163
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/floor_mod.cc,file,0.5454545454545454,10,8,0.8,0.04545454545454546,9,0.9,0.05050505050505051,9,0.9,0.05050505050505051,9,0.9,0.05050505050505051,1778,"[2, 24, 62, 18, 4]",t5,SI,948,"[1, 12, 39, 13, 3]",t4,SI,Apache,permissive,531,299,161
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/fully_connected.cc,file,0.40540540540540543,25,21,0.84,0.019305019305019298,24,0.96,0.02477477477477476,24,0.96,0.02477477477477476,25,1.0,0.039999999999999994,1778,"[2, 24, 62, 18, 4]",t5,SI,954,"[1, 12, 39, 13, 3]",t4,SI,Apache,permissive,1528,676,776
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/gather.cc,file,0.5238095238095238,11,10,0.9090909090909091,0.047619047619047616,10,0.9090909090909091,0.047619047619047616,10,0.9090909090909091,0.047619047619047616,10,0.9090909090909091,0.047619047619047616,1778,"[2, 24, 62, 18, 4]",t5,SI,938,"[1, 12, 38, 13, 3]",t4,SI,Apache,permissive,292,89,202
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/gather_nd.cc,file,0.25,4,0,0.0,0,0,0.0,0,0,0.0,0,4,1.0,0.25,1778,"[2, 24, 62, 18, 4]",t5,SI,488,"[1, 5, 20, 7, 2]",t4,SI,Apache,permissive,171,3,168
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/hashtable_lookup.cc,file,0.3,7,0,0.0,0,5,0.7142857142857143,0.1,6,0.8571428571428571,0.11666666666666665,7,1.0,0.14285714285714285,1778,"[2, 24, 62, 18, 4]",t5,SI,948,"[1, 12, 39, 13, 3]",t4,SI,Apache,permissive,174,25,149
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/if.cc,file,0.42857142857142855,4,0,0.0,0,0,0.0,0,2,0.5,0.14285714285714285,4,1.0,0.25,1778,"[2, 24, 62, 18, 4]",t5,SI,501,"[1, 5, 20, 7, 2]",t4,SI,Apache,permissive,214,9,205
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/l2norm.cc,file,0.42857142857142855,9,0,0.0,0,8,0.8888888888888888,0.07142857142857141,8,0.8888888888888888,0.07142857142857141,9,1.0,0.11111111111111109,1778,"[2, 24, 62, 18, 4]",t5,SI,949,"[1, 12, 39, 13, 3]",t4,SI,Apache,permissive,210,46,164
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/local_response_norm.cc,file,0.3333333333333333,7,0,0.0,0,0,0.0,0,6,0.8571428571428571,0.11111111111111112,7,1.0,0.14285714285714285,1778,"[2, 24, 62, 18, 4]",t5,SI,949,"[1, 12, 39, 13, 3]",t4,SI,Apache,permissive,136,21,115
